Contact ID,Team Member ID,Role,Team: Team ID,Program Cohort: Program Cohort Name,Start Date,Gender,"Hispanic, Latino, or Spanish origin",Race - American Indian or Alaska Native,Race - Asian,Race - Black or African American,Race - Hawaiian or Other Pac. Islander,Race - Other,Race - White
0033n00002Y2IlK,TM-137888,Team Lead,a263n000005YLj4,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Female,,0,0,1,1,0,0
0033n00002Y2L01,TM-137889,Team Member,a263n000005YJYn,E-Team Stage 1 Winter 2021 Cohort,1/11/21,,Prefer not to answer,1,1,0,0,1,1
0033n00002WFMsv,TM-137890,Team Lead,a263n000005cKV1,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Prefer not to answer,,1,0,1,0,1,1
0033n00002UtlXB,TM-137891,Team Member,a263n000005YLiB,E-Team Stage 1 Winter 2021 Cohort,1/11/21,,Yes,0,0,1,1,0,0
0033n00002WVVx2,TM-137892,Team Member,a263n000005YLk7,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Male,No,1,1,0,0,0,1
0033n00002UuZCG,TM-137894,Team Member,a263n000005YLdp,E-Team Stage 1 Winter 2021 Cohort,1/11/21,,Yes,0,0,1,0,0,1
0033n00002WcGyz,TM-137895,Team Member,a263n000005cKlK,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Another identity,Yes,1,0,1,0,0,0
0033n00002WeKNx,TM-137896,Team Lead,a263n000005YLiB,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Prefer not to answer,No,1,0,1,0,1,0
0033n00002Y2Mqq,TM-137897,Team Member,a263n000005YLj4,E-Team Stage 1 Winter 2021 Cohort,1/11/21,,Prefer not to answer,1,0,0,0,1,0
0033n00002WeNF3,TM-137898,Team Member,a263n000005YLdu,E-Team Stage 1 Winter 2021 Cohort,1/11/21,,Yes,1,1,0,0,1,1
0033n00002WQynk,TM-137893,Team Member,a263n000005cKV1,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Prefer not to answer,Prefer not to answer,0,1,0,1,1,0
0033n00002WTyQS,TM-137899,Team Lead,a263n000005YJSU,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Another identity,,1,1,0,1,1,0
0033900002Smkci,TM-137900,Team Lead,a263n000006H4NS,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Female,No,1,1,0,1,1,0
0033n00002Y2Bo6,TM-137901,Team Member,a263n000005YLj4,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Female,Prefer not to answer,0,0,0,1,1,0
0033n00002WVVWp,TM-137902,Team Member,a263n000005YLj4,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Prefer not to answer,Yes,0,1,1,1,0,1
0033n00002WUwcV,TM-137903,Team Lead,a263n000005YLdu,E-Team Stage 1 Winter 2021 Cohort,1/11/21,,Yes,1,1,0,1,0,0
0033n00002Y2N6F,TM-137904,Team Member,a263n000005cKV1,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Male,No,1,1,0,0,0,0
0033n00002Y2Kpc,TM-137905,Team Member,a263n000005YLjx,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Prefer not to answer,Prefer not to answer,0,1,0,1,1,0
0033n00002WVNmB,TM-137906,Team Member,a263n000005YLdu,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Female,No,1,0,1,1,0,0
0033n00002WVR6Z,TM-137907,Team Lead,a263n000005YLj4,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Another identity,No,0,1,1,0,0,0
0033n00002Wd9S1,TM-137908,Team Lead,a263n000005YLgo,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Another identity,,1,1,1,1,0,1
0033n00002UvMWe,TM-137909,Team Lead,a263n000005cKTy,E-Team Stage 1 Winter 2021 Cohort,1/11/21,,Prefer not to answer,1,1,0,0,0,1
0033900002Sl7nX,TM-137910,Team Lead,a263n000005cKlK,E-Team Stage 1 Winter 2021 Cohort,1/11/21,,Prefer not to answer,1,0,0,0,0,0
0033n00002WVO7J,TM-137911,Team Lead,a263n000005YLk7,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Male,Prefer not to answer,0,1,1,1,1,1
0033n00002WcGz4,TM-137912,Team Member,a263n000005cKlK,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Female,No,1,0,1,1,0,0
0033n00002WQygP,TM-137913,Team Member,a263n000005cKTy,E-Team Stage 1 Winter 2021 Cohort,1/11/21,,No,0,0,0,1,1,1
0033900002Smkcx,TM-137914,Team Lead,a263n000006H4NS,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Another identity,Prefer not to answer,0,1,0,1,1,0
0033n00002WVTKc,TM-137916,Team Member,a263n000005YLgo,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Another identity,Prefer not to answer,0,1,1,1,0,0
0033n00002Y2FYZ,TM-137917,Team Member,a263n000005YJSU,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Male,Yes,0,1,1,0,1,1
0033n00002WVVuw,TM-137915,Team Lead,a263n000005YLjs,E-Team Stage 1 Winter 2021 Cohort,1/11/21,,,0,1,1,1,0,0
0033n00002WVRzc,TM-137937,Team Member,a263n000005YLgF,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Prefer not to answer,Yes,0,0,1,0,0,0
0033n00002WV8S2,TM-137938,Team Member,a263n000005YLgF,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Another identity,Yes,1,1,1,0,1,0
0033n00002WV2Fx,TM-137936,Team Lead,a263n000005YLgF,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Prefer not to answer,Prefer not to answer,1,0,0,0,0,0
0033n00002WVUYG,TM-137933,Team Lead,a263n000005YLkC,E-Team Stage 1 Winter 2021 Cohort,1/11/21,Male,No,0,0,1,0,0,1
0033n00002WVOad,TM-137934,Team Member,a263n000005YLkC,E-Team Stage 1 Winter 2021 Cohort,1/11/21,,,0,1,1,0,1,1
00339000024lgwl,TM-135212,Team Lead,a2639000005izTo,ASPIRE MedTech Virtualized Program 2020,9/28/20,Another identity,No,1,0,1,1,0,1
0033900002RWE5m,TM-135213,Team Lead,a2639000006H3EQ,ASPIRE MedTech Virtualized Program 2020,9/28/20,Prefer not to answer,,1,1,1,1,1,0
0033900002QEbUp,TM-135214,Team Lead,a2639000003WX6D,ASPIRE MedTech Virtualized Program 2020,9/28/20,Female,Yes,1,0,0,0,0,1
0033n00002WV8p1,TM-135215,Team Lead,a263n000005YLdG,ASPIRE MedTech Virtualized Program 2020,9/28/20,,No,1,1,1,0,0,0
0033n00002Wd4Av,TM-135216,Team Member,a2639000003WX6D,ASPIRE MedTech Virtualized Program 2020,9/28/20,Female,,0,1,1,1,1,0
0033n00002Uveyy,TM-135217,Team Member,a263n000005cKUc,ASPIRE MedTech Virtualized Program 2020,9/28/20,Prefer not to answer,Prefer not to answer,0,1,1,0,1,1
00339000025YcS1,TM-135218,Team Lead,a2639000005vQis,ASPIRE MedTech Virtualized Program 2020,9/28/20,Another identity,Yes,0,0,0,1,1,0
0033n00002WVNbS,TM-135220,Team Member,a2639000006H3EQ,ASPIRE MedTech Virtualized Program 2020,9/28/20,Another identity,Yes,1,1,0,1,0,1
0033900002SmKfc,TM-135221,Team Lead,a2639000006H3wr,ASPIRE MedTech Virtualized Program 2020,9/28/20,Prefer not to answer,Prefer not to answer,0,0,0,0,1,0
0033n00002SnOTh,TM-135222,Team Lead,a263n000006H4WZ,ASPIRE MedTech Virtualized Program 2020,9/28/20,,Prefer not to answer,0,1,0,1,0,1
0033900002FayfU,TM-135223,Team Lead,a2639000005mmhA,ASPIRE MedTech Virtualized Program 2020,9/28/20,,Prefer not to answer,0,1,0,1,0,1
0033900002Sli1u,TM-135224,Team Member,a2639000006H3FE,ASPIRE MedTech Virtualized Program 2020,9/28/20,Prefer not to answer,,0,1,1,0,0,1
0033900002SlcUf,TM-135225,Team Lead,a2639000006H3FE,ASPIRE MedTech Virtualized Program 2020,9/28/20,Male,Prefer not to answer,0,0,0,0,1,0
00339000023zuZx,TM-135226,Team Lead,a2639000005mmhA,ASPIRE MedTech Virtualized Program 2020,9/28/20,Male,,0,1,1,0,0,1
0033900002DzslM,TM-135227,Team Member,a2639000005vQis,ASPIRE MedTech Virtualized Program 2020,9/28/20,Female,No,1,1,0,0,1,1
0033n00002SnEGh,TM-135228,Team Member,a2639000006H3Ek,ASPIRE MedTech Virtualized Program 2020,9/28/20,Male,No,1,0,0,1,1,0
0033n00002WVyYy,TM-135229,Team Lead,a263n000005cKUc,ASPIRE MedTech Virtualized Program 2020,9/28/20,Another identity,Prefer not to answer,1,0,0,0,1,0
0033900002SlVQ6,TM-135230,Team Lead,a2639000006H3Ek,ASPIRE MedTech Virtualized Program 2020,9/28/20,Prefer not to answer,Yes,0,1,0,0,0,0
0033n00002SnOTi,TM-135231,Team Member,a263n000006H4WZ,ASPIRE MedTech Virtualized Program 2020,9/28/20,Another identity,Yes,1,0,1,0,0,0
0033n00002WVNbm,TM-135232,Team Member,a263n000005YLdG,ASPIRE MedTech Virtualized Program 2020,9/28/20,Female,No,1,0,1,1,1,1
0033n00002WV8jh,TM-135233,Team Lead,a263n000005YLcN,ASPIRE MedTech Virtualized Program 2020,9/28/20,Prefer not to answer,Yes,0,1,1,1,1,1
0033900002RVsux,TM-114748,Team Member,a263n000006H4Qb,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Another identity,No,0,1,0,1,0,0
0033900002RWE5m,TM-114656,Team Lead,a2639000006H3EQ,E-Team Stage 2 Spring 2020 Cohort,8/3/20,Male,No,0,1,1,1,1,0
0033900002QEbUp,TM-114657,Team Lead,a2639000003WX6D,E-Team Stage 2 Spring 2020 Cohort,8/3/20,Female,No,1,0,1,1,0,0
0033n00002Wd2a3,TM-114658,Team Member,a2639000006H3EQ,E-Team Stage 2 Spring 2020 Cohort,8/3/20,,No,1,1,0,0,0,0
0033n00002Wd4Av,TM-114659,Team Member,a2639000003WX6D,E-Team Stage 2 Spring 2020 Cohort,8/3/20,Male,Yes,1,1,1,1,0,1
0033900002L4y0E,TM-114660,Team Lead,a2639000006ART7,E-Team Stage 2 Spring 2020 Cohort,8/3/20,,,1,1,0,1,1,1
0033900002SmU24,TM-114661,Team Member,a2639000006H3J6,E-Team Stage 2 Spring 2020 Cohort,8/3/20,,Yes,1,0,0,0,1,1
0033900002NkiyN,TM-114662,Team Lead,a2639000006ART7,E-Team Stage 2 Spring 2020 Cohort,8/3/20,,No,0,1,1,0,1,0
0033900002Re3Xc,TM-114663,Team Member,a2639000003WX6D,E-Team Stage 2 Spring 2020 Cohort,8/3/20,Female,,0,1,0,1,0,0
0033900002Q8s2Q,TM-114664,Team Lead,a2639000003WX4W,E-Team Stage 2 Summer 2020 Cohort,8/3/20,,Yes,0,1,1,1,0,1
0033900002RWcQ8,TM-114665,Team Member,a2639000003WX4W,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Prefer not to answer,Yes,0,0,1,1,1,0
0033900002Q8xrx,TM-114666,Team Lead,a2639000003WX2u,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Another identity,Prefer not to answer,1,0,1,0,1,0
0033n00002WU2oY,TM-114667,Team Member,a263n000006H4Pi,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Another identity,No,0,1,1,1,0,1
0033n00002UuDdO,TM-114668,Team Member,a2639000003WX2u,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Another identity,,0,0,0,1,1,1
0033900002SlPBb,TM-114669,Team Lead,a263n000006H4Pi,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Female,No,0,0,0,0,1,0
0033900002KBr3c,TM-114670,Team Member,a2639000006H3EB,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Male,Yes,1,1,0,0,1,1
0033900002SlVQ6,TM-114671,Team Lead,a2639000006H3Ek,E-Team Stage 2 Summer 2020 Cohort,8/3/20,,Prefer not to answer,1,1,1,0,0,0
0033n00002SnEGh,TM-114672,Team Member,a2639000006H3Ek,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Another identity,Yes,1,1,1,0,1,0
0033900002NkKog,TM-114673,Team Lead,a2639000006ARQg,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Male,Yes,1,1,1,0,1,1
0033900002QH2OE,TM-114674,Team Member,a2639000006ARQg,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Prefer not to answer,No,1,1,0,0,1,1
0033n00002WdIVx,TM-114675,Team Member,a2639000006ARQg,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Female,Yes,0,1,1,1,0,0
0033900002RVstu,TM-114676,Team Lead,a263n000006H4Qb,E-Team Stage 2 Spring 2020 Cohort,8/3/20,Female,,1,0,0,0,1,0
0033900002Re8En,TM-114677,Team Lead,a2639000002CXm9,E-Team Stage 2 Spring 2020 Cohort,8/3/20,,Yes,1,1,0,0,0,0
0033n00002TylmE,TM-114678,Team Member,a263n000006H4JL,E-Team Stage 2 Spring 2020 Cohort,8/3/20,Another identity,,0,1,0,0,0,1
0033n00002Sn6Uc,TM-114679,Team Lead,a263n000006H4JL,E-Team Stage 2 Spring 2020 Cohort,8/3/20,,Prefer not to answer,1,1,1,1,1,0
0033900002SlhOC,TM-114680,Team Member,a2639000006H3EB,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Another identity,Prefer not to answer,1,1,1,1,0,1
0033n00002SmrVC,TM-114681,Team Lead,a263n000006H4I8,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Male,Yes,0,1,0,1,0,1
0033n00002WdRvQ,TM-114682,Team Member,a2639000003WX2u,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Prefer not to answer,Yes,1,0,1,1,1,0
0033n00002WdT5e,TM-114683,Team Member,a263n000006H4I8,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Another identity,,1,1,1,0,0,0
0033n00002WUF07,TM-114684,Team Lead,a263n000006H4QH,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Prefer not to answer,No,0,0,1,0,0,1
0033n00002Wd8jG,TM-117477,Team Member,a263n000006H4JL,E-Team Stage 2 Spring 2020 Cohort,8/3/20,Male,Prefer not to answer,1,0,0,1,1,0
0033n00002c7wu2,TM-114763,Team Member,a2639000002CXm9,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Female,Prefer not to answer,0,1,1,0,1,0
0033n00002WUF0H,TM-114764,Team Member,a263n000006H4QH,E-Team Stage 2 Summer 2020 Cohort,8/3/20,,Prefer not to answer,0,1,1,1,1,1
0033900002SlRsM,TM-114765,Team Lead,a2639000006H3J6,E-Team Stage 2 Summer 2020 Cohort,8/3/20,Male,Prefer not to answer,0,1,0,0,1,0
0033n00002WdA1a,TM-114739,Team Member,a263n000005cJlM,E-Team Stage 1 Summer 2020 Cohort,7/20/20,,Yes,1,1,0,1,0,0
0033n00002WdA3l,TM-114740,Team Member,a263n000005cJlM,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Prefer not to answer,Yes,0,0,1,0,0,0
0033n00002UuWoV,TM-114741,Team Lead,a263n000005cKBj,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Prefer not to answer,Prefer not to answer,0,0,0,1,0,0
0033n00002Wd7jN,TM-114743,Team Member,a263n000005cK95,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Another identity,Prefer not to answer,0,1,0,1,1,0
0033n00002Uulks,TM-114751,Team Member,a263n000005cKBj,E-Team Stage 1 Summer 2020 Cohort,7/20/20,,Prefer not to answer,0,0,1,1,1,1
0033n00002Wd5kg,TM-114750,Team Member,a263n000005cKUI,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Prefer not to answer,Prefer not to answer,0,0,0,1,1,1
0033n00002WcuAv,TM-114745,Team Member,a263n000005cK95,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Prefer not to answer,No,1,1,1,0,1,0
0033n00002UuLRw,TM-114746,Team Lead,a263n000005cK95,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Female,,0,1,0,1,0,1
0033n00002WdBEU,TM-114752,Team Member,a263n000005cKBj,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,Prefer not to answer,1,0,1,0,0,0
0037000001sGDQg,TM-114749,Team Lead,a263n000006H4SD,E-Team Stage 1 Summer 2020 Cohort,7/20/20,,,1,0,1,0,1,1
0033n00002SnEhw,TM-114695,Team Member,a263n000006H4SD,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,Yes,0,1,0,1,0,0
0033n00002Wd6Ng,TM-114696,Team Member,a263n000005YJY9,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,,0,1,1,0,0,1
0033n00002UvP0U,TM-114704,Team Lead,a263n000005cKOQ,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Female,,0,0,1,1,1,0
0033900002NkPxg,TM-114705,Team Lead,a2639000003WX2Q,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Female,Prefer not to answer,0,0,0,0,0,1
0033n00002SnBvg,TM-114706,Team Member,a2639000003WX2Q,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,,0,1,0,0,0,1
0033n00002Utnij,TM-114707,Team Lead,a263n000005cJlb,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,Prefer not to answer,0,0,0,1,0,0
0033n00002WQyjE,TM-114710,Team Member,a2639000006AQUE,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Prefer not to answer,No,0,0,1,1,1,1
0033n00002SnAaK,TM-114708,Team Lead,a263n000005cKBt,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Prefer not to answer,Prefer not to answer,0,0,0,1,1,0
0033n00002UvHNi,TM-114709,Team Lead,a263n000005YJY9,E-Team Stage 1 Summer 2020 Cohort,7/20/20,,Prefer not to answer,1,0,0,0,1,1
0033n00002WUEY4,TM-114711,Team Member,a263n000005YJXa,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Another identity,Yes,1,0,1,0,1,0
0033n00002WcyU8,TM-114712,Team Member,a263n000005cKBt,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Another identity,No,0,1,0,1,1,1
0033n00002UvQiO,TM-114713,Team Member,a263n000005cKOQ,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Another identity,Prefer not to answer,1,1,0,0,0,0
0033n00002UZHK9,TM-114714,Team Lead,a263n000005cJf4,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,No,1,0,0,1,1,0
0033n00002Sn4Os,TM-114715,Team Member,a263n000006H4QW,E-Team Stage 1 Summer 2020 Cohort,7/20/20,,Yes,0,1,1,1,1,0
0033n00002WUEZg,TM-114716,Team Lead,a263n000006H4QW,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Female,Yes,1,0,0,1,1,1
0033n00002Wd1Dp,TM-114717,Team Member,a263n000006H4QW,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Prefer not to answer,Yes,1,0,1,0,1,0
0033n00002Wd1VP,TM-114718,Team Lead,a263n000006H4QW,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Prefer not to answer,Yes,0,0,1,1,1,0
0033n00002Wd1nd,TM-114719,Team Member,a263n000006H4QW,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Another identity,Yes,1,1,1,0,0,1
0033n00002WTyoE,TM-114720,Team Lead,a263n000005YJY4,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Another identity,Yes,1,0,1,0,1,1
0033n00002Wd4Bt,TM-114722,Team Member,a263n000005cJlM,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,No,0,0,1,1,1,1
0033n00002Y4CPR,TM-114725,Team Lead,a263n000005cKVp,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,Yes,1,0,0,1,1,1
0033n00002WUETd,TM-114726,Team Member,a263n000005cKUI,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Prefer not to answer,Prefer not to answer,1,1,1,1,1,0
0033n00002WczGK,TM-114744,Team Member,a263n000005cK95,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Another identity,Yes,0,0,1,1,1,0
0033n00002Wd5m8,TM-114727,Team Member,a263n000005cKUI,E-Team Stage 1 Summer 2020 Cohort,7/20/20,,Prefer not to answer,1,1,1,0,1,0
0033n00002Wd5um,TM-114728,Team Lead,a263n000005cKUI,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Female,Prefer not to answer,1,0,1,1,0,0
0033n00002Wd6IZ,TM-114729,Team Member,a263n000005cKVp,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Another identity,Prefer not to answer,1,1,1,0,1,0
0033n00002WUEqS,TM-114730,Team Member,a263n000005YJY9,E-Team Stage 1 Summer 2020 Cohort,7/20/20,,,0,1,1,0,1,1
0033n00002Wd6S7,TM-114731,Team Member,a263n000005cJf4,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,Prefer not to answer,1,0,0,0,0,1
0033n00002Wd7LO,TM-114732,Team Member,a263n000005cJiN,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Female,No,1,0,1,1,1,0
0033n00002Wd8dm,TM-114733,Team Member,a263n000005cKUc,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Female,Yes,1,0,0,0,0,0
0033n00002Wd8lC,TM-114734,Team Member,a263n000005cKUc,E-Team Stage 1 Summer 2020 Cohort,7/20/20,,Prefer not to answer,0,0,1,0,0,1
0033n00002UYvu4,TM-114735,Team Member,a263n000006H4mi,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,No,1,1,1,0,1,1
0033n00002UYl3T,TM-114736,Team Lead,a263n000006H4mi,E-Team Stage 1 Summer 2020 Cohort,7/20/20,,No,0,1,1,0,0,1
0033n00002Wd9G5,TM-114737,Team Member,a263n000005YJY4,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Female,Yes,1,0,1,1,0,1
0033n00002UvSIf,TM-114697,Team Lead,a263n000005cKUI,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,,1,1,0,1,0,1
0033900002NjlnW,TM-114698,Team Lead,a2639000006AQUE,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Another identity,,1,1,0,1,1,0
0033n00002WToYi,TM-114699,Team Member,a263n000005YJXa,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Female,No,1,1,1,0,1,0
0033900002M1ejM,TM-114700,Team Member,a263n000005YJXa,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,,0,1,1,0,1,1
0033n00002Uveyy,TM-114701,Team Lead,a263n000005cKUc,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,,1,0,1,0,0,0
0033n00002TyePr,TM-114702,Team Lead,a263n000005cJiN,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,Prefer not to answer,0,0,1,1,1,1
0033n00002WcnKh,TM-114703,Team Lead,a263n000005cJiN,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Male,,1,1,1,1,1,1
0033n00002WdkUN,TM-114886,Team Member,a263n000005cKBj,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Prefer not to answer,Yes,1,0,1,0,0,1
0033n00002WdASV,TM-114885,Team Member,a263n000005cKBj,E-Team Stage 1 Summer 2020 Cohort,7/20/20,Prefer not to answer,Yes,1,0,0,1,1,1
0033n00002UYuiS,TM-111089,Team Member,a263n000006H4Gg,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Prefer not to answer,No,0,1,1,0,0,0
0033n00002WbztH,TM-111204,Team Member,a263n000005cJhK,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Female,No,0,1,1,1,1,1
0033n00002UtvlF,TM-111090,Team Member,a263n000005cKCD,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Female,Prefer not to answer,1,1,0,1,0,0
0033n00002UtvMY,TM-114030,Team Lead,a263n000005cJih,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Male,Prefer not to answer,0,1,0,0,0,0
0033n00002Wby7X,TM-111358,Team Member,a263n000006H4SN,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Prefer not to answer,Prefer not to answer,0,1,1,1,1,1
0033900002SmKg3,TM-111087,Team Member,a2639000006H3wx,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Prefer not to answer,Yes,0,0,0,0,1,0
0033n00002UYs6B,TM-111088,Team Member,a263n000006H4lk,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Female,,0,0,0,1,0,1
0033900002Smjpn,TM-111092,Team Lead,a263n000006H4Gg,E-Team Stage 1 Spring 2020 Cohort,6/22/20,,No,0,1,0,0,0,1
0033n00002WcdtD,TM-113510,Team Member,a2639000005j05N,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Another identity,No,0,0,0,0,1,1
0033n00002UuP2C,TM-111091,Team Member,a263n000005cKCD,E-Team Stage 1 Spring 2020 Cohort,6/22/20,,No,1,1,1,1,0,0
0033n00002UultB,TM-111066,Team Member,a263n000005cKBy,E-Team Stage 1 Spring 2020 Cohort,6/22/20,,,1,1,0,0,1,0
0033n00002UtxQ3,TM-111067,Team Member,a263n000006H4Of,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Another identity,No,1,0,0,0,0,1
0033n00002UtxN9,TM-111068,Team Member,a263n000005cJk9,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Prefer not to answer,,1,1,1,1,0,1
0033n00002UttiR,TM-111069,Team Member,a263n000005cJho,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Female,No,1,1,0,1,1,0
0033n00002Utnhb,TM-111070,Team Lead,a263n000005cJho,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Male,Prefer not to answer,1,1,0,0,0,1
0033900002LPs6a,TM-111071,Team Lead,a2639000005j05N,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Female,,1,1,1,1,0,0
0033n00002UtnLf,TM-111072,Team Lead,a263n000005cJk9,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Another identity,Yes,0,1,1,0,1,0
0033n00002UtxRa,TM-111073,Team Member,a263n000005cJmF,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Female,Yes,0,0,0,1,0,1
0033900002SmjOh,TM-111074,Team Lead,a263n000006H4SN,E-Team Stage 1 Spring 2020 Cohort,6/22/20,,Yes,1,0,1,1,1,1
0033n00002TyWRk,TM-111075,Team Lead,a263n000005cJhK,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Male,No,0,1,0,0,0,1
0033n00002UttGU,TM-111076,Team Lead,a263n000005cJlH,E-Team Stage 1 Spring 2020 Cohort,6/22/20,,,0,1,0,1,1,1
0033n00002UYpJZ,TM-111077,Team Lead,a263n000006H4lk,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Prefer not to answer,Yes,0,0,1,1,0,0
0033900002SmKgJ,TM-111084,Team Lead,a2639000006H3wx,E-Team Stage 1 Spring 2020 Cohort,6/22/20,,Prefer not to answer,1,1,1,1,0,0
0033n00002UulXy,TM-111079,Team Member,a263n000005cJlH,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Prefer not to answer,,1,0,0,1,0,0
0033900002Slhnr,TM-111080,Team Lead,a2639000006H3Eu,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Male,,1,0,0,0,0,1
0033n00002Utsyz,TM-111081,Team Member,a263n000005cKCD,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Prefer not to answer,Prefer not to answer,1,0,0,0,1,0
0033n00002UtxRf,TM-111082,Team Member,a263n000005cJmF,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Another identity,Yes,0,1,0,0,1,1
0033n00002UtrR3,TM-111083,Team Lead,a263n000005cJmF,E-Team Stage 1 Spring 2020 Cohort,6/22/20,Female,Prefer not to answer,0,0,1,0,0,1
